,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-15,blaTEM-1B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_10_length_39906_cov_15.277936,ESBL12,NODE_10_length_39906_cov_15.277936,misc,M_7,False,False,False,15.277936,39906,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_39771_cov_18.202654,ESBL12,NODE_11_length_39771_cov_18.202654,misc,M_8,False,False,False,18.202654,39771,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_24914_cov_12.399806,ESBL12,NODE_12_length_24914_cov_12.399806,misc,M_9,False,False,False,12.399806,24914,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_588_cov_19.234273,ESBL12,NODE_13_length_588_cov_19.234273,misc,M_10,False,False,False,19.234273,588,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_552_cov_15.303529,ESBL12,NODE_14_length_552_cov_15.303529,misc,M_11,False,False,False,15.303529,552,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_459_cov_1.340361,ESBL12,NODE_15_length_459_cov_1.340361,misc,M_12,False,False,False,1.340361,459,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_340_cov_22.676056,ESBL12,NODE_16_length_340_cov_22.676056,misc,M_13,False,False,False,22.676056,340,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_159_cov_18.750000,ESBL12,NODE_17_length_159_cov_18.750000,misc,M_14,False,False,False,18.750000,159,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_128_cov_183.000000,ESBL12,NODE_18_length_128_cov_183.000000,misc,M_15,False,False,False,183.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_142546_cov_18.697758,ESBL12,NODE_8_length_142546_cov_18.697758,plasmid,P_0,True,False,False,18.697758,142546,"['IncFII(pRSB107)', 'IncFIB(AP001918)']",,,,,,,,,,,68191..68872,,,,,,113402..113662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1126767_cov_15.200723,ESBL11,NODE_1_length_1126767_cov_15.200723,chromosome,C_0,False,False,False,15.200723,1126767,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_824184_cov_13.845597,ESBL11,NODE_2_length_824184_cov_13.845597,misc,M_0,False,True,False,13.845597,824184,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508833..510065,,,,,,,,,,
NODE_3_length_745009_cov_17.064543,ESBL11,NODE_3_length_745009_cov_17.064543,misc,M_1,False,True,False,17.064543,745009,['tet(34)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315526..315881,,,
NODE_4_length_687493_cov_17.483627,ESBL11,NODE_4_length_687493_cov_17.483627,misc,M_2,False,False,False,17.483627,687493,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_515197_cov_13.306700,ESBL11,NODE_5_length_515197_cov_13.306700,misc,M_3,False,False,False,13.306700,515197,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_455982_cov_20.134854,ESBL11,NODE_6_length_455982_cov_20.134854,misc,M_4,False,False,False,20.134854,455982,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_365602_cov_14.100319,ESBL11,NODE_7_length_365602_cov_14.100319,misc,M_5,False,False,False,14.100319,365602,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_160745_cov_23.972270,ESBL11,NODE_8_length_160745_cov_23.972270,misc,M_6,False,False,False,23.972270,160745,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_92685_cov_17.192971,ESBL11,NODE_11_length_92685_cov_17.192971,misc,M_7,False,False,False,17.192971,92685,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_74953_cov_16.585639,ESBL11,NODE_12_length_74953_cov_16.585639,misc,M_8,False,False,False,16.585639,74953,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_55969_cov_13.809874,ESBL11,NODE_13_length_55969_cov_13.809874,misc,M_9,False,False,False,13.809874,55969,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_53332_cov_21.053510,ESBL11,NODE_14_length_53332_cov_21.053510,misc,M_10,False,False,False,21.053510,53332,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_53196_cov_11.470651,ESBL11,NODE_15_length_53196_cov_11.470651,misc,M_11,False,False,False,11.470651,53196,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_23845_cov_16.591450,ESBL11,NODE_16_length_23845_cov_16.591450,misc,M_12,False,False,False,16.591450,23845,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_15344_cov_35.905106,ESBL11,NODE_17_length_15344_cov_35.905106,misc,M_13,False,True,False,35.905106,15344,"['erm(B)', ""aph(3'')-Ib"", 'tet(A)', 'sul2', 'blaCTX-M-27']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8264..9067,,,,,,,,557..1432,,,,,,,,,,,,14655..15344,,,,,,,9128..9943,,,5203..6449,,
NODE_18_length_13162_cov_58.050863,ESBL11,NODE_18_length_13162_cov_58.050863,misc,M_14,False,True,False,58.050863,13162,"[""ant(3'')-Ia"", 'dfrA17', 'aadA5', 'mph(A)', 'sul1']",,,,,,,,,,,,,,,,,,,,,,,,,,,,1632..2420,,843..1009,,,,,,,,,,,,,,,,,,,,1028..1501,,,,,9101..10022,,2940..3806,,,,,,
NODE_19_length_9401_cov_12.914816,ESBL11,NODE_19_length_9401_cov_12.914816,misc,M_15,False,False,False,12.914816,9401,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_934_cov_155.951673,ESBL11,NODE_24_length_934_cov_155.951673,misc,M_16,False,False,False,155.951673,934,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_750_cov_1.634029,ESBL11,NODE_25_length_750_cov_1.634029,misc,M_17,False,False,False,1.634029,750,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_717_cov_1.867797,ESBL11,NODE_26_length_717_cov_1.867797,misc,M_18,False,False,False,1.867797,717,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_549_cov_14.613744,ESBL11,NODE_27_length_549_cov_14.613744,misc,M_19,False,False,False,14.613744,549,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_543_cov_3.798077,ESBL11,NODE_28_length_543_cov_3.798077,misc,M_20,False,False,False,3.798077,543,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_532_cov_11.728395,ESBL11,NODE_29_length_532_cov_11.728395,misc,M_21,False,False,False,11.728395,532,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_531_cov_0.393564,ESBL11,NODE_30_length_531_cov_0.393564,misc,M_22,False,False,False,0.393564,531,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_476_cov_10.644699,ESBL11,NODE_31_length_476_cov_10.644699,misc,M_23,False,False,False,10.644699,476,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_460_cov_2.537538,ESBL11,NODE_32_length_460_cov_2.537538,misc,M_24,False,False,False,2.537538,460,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_452_cov_1.353846,ESBL11,NODE_33_length_452_cov_1.353846,misc,M_25,False,False,False,1.353846,452,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_444_cov_1.444795,ESBL11,NODE_34_length_444_cov_1.444795,misc,M_26,False,False,False,1.444795,444,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_383_cov_27.683594,ESBL11,NODE_35_length_383_cov_27.683594,misc,M_27,False,False,False,27.683594,383,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_255_cov_19.539062,ESBL11,NODE_36_length_255_cov_19.539062,misc,M_28,False,False,False,19.539062,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_171_cov_12.931818,ESBL11,NODE_37_length_171_cov_12.931818,misc,M_29,False,False,False,12.931818,171,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_169_cov_21.119048,ESBL11,NODE_38_length_169_cov_21.119048,misc,M_30,False,False,False,21.119048,169,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_128_cov_168.000000,ESBL11,NODE_39_length_128_cov_168.000000,misc,M_31,False,False,False,168.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_120685_cov_24.654623,ESBL11,NODE_9_length_120685_cov_24.654623,plasmid,P_0,True,True,False,24.654623,120685,"['catB3', ""aac(6')-Ib-cr"", 'IncFIB(AP001918)', 'IncFII(pRSB107)', 'IncFIA', 'ARR-3', 'blaOXA-1']",2552..2838,,,,,,,,,70586..70973,36837..37518,,,,,,7948..8208,,,,,,,,,,174..773,,,,,,,,,,,,,,904..1734,,,,1872..2504,,,,,,,,,,,,,,,,,,
NODE_10_length_96563_cov_12.707132,ESBL11,NODE_10_length_96563_cov_12.707132,plasmid,P_1,True,False,False,12.707132,96563,['p0111'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406..25290,,,,,,,
NODE_20_length_4500_cov_55.288589,ESBL11,NODE_20_length_4500_cov_55.288589,plasmid,P_2,True,False,False,55.288589,4500,['Col156'],,,,,,2722..2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_4486_cov_53.963753,ESBL11,NODE_21_length_4486_cov_53.963753,plasmid,P_3,True,False,False,53.963753,4486,['Col156'],,,,,,1648..1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_4209_cov_68.822146,ESBL11,NODE_22_length_4209_cov_68.822146,plasmid,P_4,True,False,False,68.822146,4209,['Col8282'],,,,,,,1220..1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_1586_cov_143.648389,ESBL11,NODE_23_length_1586_cov_143.648389,plasmid,P_5,True,False,False,143.648389,1586,['Col(MG828)'],,,,453..714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1965588_cov_18.136527,ESBL10,NODE_1_length_1965588_cov_18.136527,chromosome,C_0,False,True,False,18.136527,1965588,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614360..615592,,,,,,,,,,
NODE_2_length_1131785_cov_21.719912,ESBL10,NODE_2_length_1131785_cov_21.719912,chromosome,C_1,False,False,False,21.719912,1131785,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_931785_cov_25.824463,ESBL10,NODE_3_length_931785_cov_25.824463,misc,M_0,False,False,False,25.824463,931785,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_527731_cov_16.624963,ESBL10,NODE_4_length_527731_cov_16.624963,misc,M_1,False,False,False,16.624963,527731,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_361902_cov_18.818655,ESBL10,NODE_5_length_361902_cov_18.818655,misc,M_2,False,True,False,18.818655,361902,"['blaCTX-M-15', ""aac(6')-Ib-cr"", 'catB3', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,,,268345..268944,,,,,,,,,,,261644..262519,,,267384..268214,,,,266802..267246,,,,,,,,,,,,,,,,,,
NODE_6_length_322122_cov_16.219379,ESBL10,NODE_6_length_322122_cov_16.219379,misc,M_3,False,False,False,16.219379,322122,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_1810_cov_12.568627,ESBL10,NODE_9_length_1810_cov_12.568627,misc,M_4,False,False,False,12.568627,1810,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_782_cov_6.630534,ESBL10,NODE_10_length_782_cov_6.630534,misc,M_5,False,False,False,6.630534,782,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_627_cov_7.960000,ESBL10,NODE_11_length_627_cov_7.960000,misc,M_6,False,False,False,7.960000,627,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_573_cov_7.838565,ESBL10,NODE_12_length_573_cov_7.838565,misc,M_7,False,False,False,7.838565,573,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_512_cov_5.036364,ESBL10,NODE_13_length_512_cov_5.036364,misc,M_8,False,False,False,5.036364,512,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_498_cov_3.784367,ESBL10,NODE_14_length_498_cov_3.784367,misc,M_9,False,False,False,3.784367,498,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_253_cov_15.230159,ESBL10,NODE_15_length_253_cov_15.230159,misc,M_10,False,False,False,15.230159,253,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_238_cov_8.513514,ESBL10,NODE_16_length_238_cov_8.513514,misc,M_11,False,False,False,8.513514,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_229_cov_7.156863,ESBL10,NODE_17_length_229_cov_7.156863,misc,M_12,False,False,False,7.156863,229,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_213_cov_34.209302,ESBL10,NODE_18_length_213_cov_34.209302,misc,M_13,False,False,False,34.209302,213,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_184_cov_5.508772,ESBL10,NODE_19_length_184_cov_5.508772,misc,M_14,False,False,False,5.508772,184,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_128_cov_314.000000,ESBL10,NODE_20_length_128_cov_314.000000,misc,M_15,False,False,False,314.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_86672_cov_26.972384,ESBL10,NODE_7_length_86672_cov_26.972384,plasmid,P_0,True,False,False,26.972384,86672,"['IncFIA', 'IncFIC(FII)']",,,,,,,,,,80158..80541,,,,16759..17259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_30338_cov_81.764589,ESBL10,NODE_8_length_30338_cov_81.764589,plasmid,P_1,True,False,False,81.764589,30338,['IncFIB(AP001918)'],,,,,,,,,,,1961..2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_3252675_cov_27.175965,ESBL04,NODE_1_length_3252675_cov_27.175965,chromosome,C_0,False,True,False,27.175965,3252675,['blaCTX-M-15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832541..2833416,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_1615244_cov_22.369607,ESBL04,NODE_2_length_1615244_cov_22.369607,chromosome,C_1,False,False,False,22.369607,1615244,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_502271_cov_22.109212,ESBL04,NODE_3_length_502271_cov_22.109212,misc,M_0,False,True,False,22.109212,502271,"[""aac(6')-Ib-cr"", 'aac(3)-IIa', 'catB3', 'mdf(A)', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,96486..97346,,93483..94082,,,,,,,,,,,,,,94213..95043,,,,95181..95625,,,,,,,,165650..166882,,,,,,,,,,
NODE_4_length_2216_cov_12.419339,ESBL04,NODE_4_length_2216_cov_12.419339,misc,M_1,False,False,False,12.419339,2216,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_825_cov_7.249284,ESBL04,NODE_6_length_825_cov_7.249284,misc,M_2,False,False,False,7.249284,825,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_691_cov_2.955674,ESBL04,NODE_7_length_691_cov_2.955674,misc,M_3,False,False,False,2.955674,691,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_666_cov_11.343228,ESBL04,NODE_8_length_666_cov_11.343228,misc,M_4,False,False,False,11.343228,666,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_229_cov_8.960784,ESBL04,NODE_9_length_229_cov_8.960784,misc,M_5,False,False,False,8.960784,229,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_128_cov_190.000000,ESBL04,NODE_10_length_128_cov_190.000000,misc,M_6,False,False,False,190.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_1586_cov_251.401645,ESBL04,NODE_5_length_1586_cov_251.401645,plasmid,P_0,True,False,False,251.401645,1586,['Col(MG828)'],,,,906..1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_2569406_cov_25.239801,ESBL19,NODE_1_length_2569406_cov_25.239801,chromosome,C_0,False,True,False,25.239801,2569406,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899554..1900786,,,,,,,,,,
NODE_2_length_2461163_cov_23.198565,ESBL19,NODE_2_length_2461163_cov_23.198565,chromosome,C_1,False,False,False,23.198565,2461163,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_217059_cov_35.186722,ESBL19,NODE_3_length_217059_cov_35.186722,plasmid,P_0,True,True,False,35.186722,217059,"[""ant(3'')-Ia"", 'IncI1', ""aph(3'')-Ib"", 'aadA5', 'dfrA17', 'Col156', 'sul1', 'sul2', 'IncFIB(AP001918)', 'tet(A)', 'blaCTX-M-27', 'IncFII(pRSB107)', 'IncFIA', 'mph(A)']",,,,,,215029..215170,,,,175873..176260,191535..192216,,,,,,147063..147323,79405..79546,,,,,,,,,,168978..169766,,170389..170555,158326..159129,,,,,,,,152784..153659,,,,,,,,,,,169897..170370,,,,,161376..162297,,167592..168458,159190..160005,,,155265..156511,,
NODE_4_length_5294_cov_75.095026,ESBL19,NODE_4_length_5294_cov_75.095026,plasmid,P_1,True,False,False,75.095026,5294,['Col156'],,,,,,4327..4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_1676_cov_251.708199,ESBL19,NODE_5_length_1676_cov_251.708199,plasmid,P_2,True,False,False,251.708199,1676,['Col(MG828)'],,,,1258..1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_723_cov_2.750000,ESBL19,NODE_6_length_723_cov_2.750000,misc,M_0,False,False,False,2.750000,723,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_587_cov_3.665217,ESBL19,NODE_7_length_587_cov_3.665217,misc,M_1,False,False,False,3.665217,587,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_128_cov_1361.000000,ESBL19,NODE_8_length_128_cov_1361.000000,misc,M_2,False,False,False,1361.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_694030_cov_23.555530,ESBL18,NODE_1_length_694030_cov_23.555530,misc,M_0,False,False,False,23.555530,694030,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_609055_cov_15.498872,ESBL18,NODE_2_length_609055_cov_15.498872,misc,M_1,False,False,False,15.498872,609055,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_400065_cov_24.837172,ESBL18,NODE_3_length_400065_cov_24.837172,misc,M_2,False,False,False,24.837172,400065,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_368231_cov_18.296147,ESBL18,NODE_4_length_368231_cov_18.296147,misc,M_3,False,False,False,18.296147,368231,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_339171_cov_21.152892,ESBL18,NODE_5_length_339171_cov_21.152892,misc,M_4,False,False,False,21.152892,339171,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_324005_cov_21.574225,ESBL18,NODE_6_length_324005_cov_21.574225,misc,M_5,False,False,False,21.574225,324005,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_318734_cov_41.819442,ESBL18,NODE_7_length_318734_cov_41.819442,misc,M_6,False,False,False,41.819442,318734,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_318258_cov_20.337562,ESBL18,NODE_8_length_318258_cov_20.337562,misc,M_7,False,True,False,20.337562,318258,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23290..24522,,,,,,,,,,
NODE_9_length_281689_cov_22.001303,ESBL18,NODE_9_length_281689_cov_22.001303,misc,M_8,False,False,False,22.001303,281689,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_267089_cov_16.763337,ESBL18,NODE_10_length_267089_cov_16.763337,misc,M_9,False,False,False,16.763337,267089,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_256573_cov_24.677967,ESBL18,NODE_11_length_256573_cov_24.677967,misc,M_10,False,False,False,24.677967,256573,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
