,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_34_length_565_cov_0.883562,ESBL15,NODE_34_length_565_cov_0.883562,misc,M_30,False,False,False,0.883562,565,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_555_cov_0.542056,ESBL15,NODE_35_length_555_cov_0.542056,misc,M_31,False,False,False,0.542056,555,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_522_cov_1.243038,ESBL15,NODE_36_length_522_cov_1.243038,misc,M_32,False,False,False,1.243038,522,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_520_cov_15.320611,ESBL15,NODE_37_length_520_cov_15.320611,misc,M_33,False,False,False,15.320611,520,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_508_cov_1.530184,ESBL15,NODE_38_length_508_cov_1.530184,misc,M_34,False,False,False,1.530184,508,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_496_cov_1.766938,ESBL15,NODE_39_length_496_cov_1.766938,misc,M_35,False,False,False,1.766938,496,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_495_cov_1.665761,ESBL15,NODE_40_length_495_cov_1.665761,misc,M_36,False,False,False,1.665761,495,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_492_cov_6.301370,ESBL15,NODE_41_length_492_cov_6.301370,misc,M_37,False,False,False,6.301370,492,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_491_cov_4.489011,ESBL15,NODE_42_length_491_cov_4.489011,misc,M_38,False,False,False,4.489011,491,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_490_cov_17.490358,ESBL15,NODE_43_length_490_cov_17.490358,misc,M_39,False,False,False,17.490358,490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_487_cov_3.130556,ESBL15,NODE_44_length_487_cov_3.130556,misc,M_40,False,False,False,3.130556,487,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_476_cov_1.169054,ESBL15,NODE_45_length_476_cov_1.169054,misc,M_41,False,False,False,1.169054,476,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_471_cov_25.604651,ESBL15,NODE_46_length_471_cov_25.604651,misc,M_42,False,False,False,25.604651,471,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_452_cov_2.418462,ESBL15,NODE_47_length_452_cov_2.418462,misc,M_43,False,False,False,2.418462,452,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_432_cov_1.622951,ESBL15,NODE_48_length_432_cov_1.622951,misc,M_44,False,False,False,1.622951,432,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_429_cov_3.092715,ESBL15,NODE_49_length_429_cov_3.092715,misc,M_45,False,False,False,3.092715,429,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_50_length_415_cov_11.138889,ESBL15,NODE_50_length_415_cov_11.138889,misc,M_46,False,False,False,11.138889,415,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_51_length_333_cov_12.601942,ESBL15,NODE_51_length_333_cov_12.601942,misc,M_47,False,False,False,12.601942,333,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_52_length_312_cov_7.600000,ESBL15,NODE_52_length_312_cov_7.600000,misc,M_48,False,False,False,7.600000,312,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_53_length_287_cov_8.462500,ESBL15,NODE_53_length_287_cov_8.462500,misc,M_49,False,False,False,8.462500,287,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_54_length_272_cov_51.413793,ESBL15,NODE_54_length_272_cov_51.413793,misc,M_50,False,False,False,51.413793,272,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_55_length_271_cov_22.722222,ESBL15,NODE_55_length_271_cov_22.722222,misc,M_51,False,False,False,22.722222,271,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_56_length_263_cov_12.169118,ESBL15,NODE_56_length_263_cov_12.169118,misc,M_52,False,False,False,12.169118,263,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_57_length_261_cov_8.895522,ESBL15,NODE_57_length_261_cov_8.895522,misc,M_53,False,False,False,8.895522,261,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_58_length_255_cov_10.093750,ESBL15,NODE_58_length_255_cov_10.093750,misc,M_54,False,False,False,10.093750,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_59_length_240_cov_9.283186,ESBL15,NODE_59_length_240_cov_9.283186,misc,M_55,False,False,False,9.283186,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_60_length_240_cov_2.345133,ESBL15,NODE_60_length_240_cov_2.345133,misc,M_56,False,False,False,2.345133,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_63_length_239_cov_10.723214,ESBL15,NODE_63_length_239_cov_10.723214,misc,M_57,False,False,False,10.723214,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_62_length_239_cov_11.946429,ESBL15,NODE_62_length_239_cov_11.946429,misc,M_58,False,False,False,11.946429,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_61_length_239_cov_12.205357,ESBL15,NODE_61_length_239_cov_12.205357,misc,M_59,False,False,False,12.205357,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_64_length_238_cov_4.711712,ESBL15,NODE_64_length_238_cov_4.711712,misc,M_60,False,False,False,4.711712,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_65_length_233_cov_7.141509,ESBL15,NODE_65_length_233_cov_7.141509,misc,M_61,False,False,False,7.141509,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_66_length_233_cov_5.584906,ESBL15,NODE_66_length_233_cov_5.584906,misc,M_62,False,False,False,5.584906,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_67_length_233_cov_2.084906,ESBL15,NODE_67_length_233_cov_2.084906,misc,M_63,False,False,False,2.084906,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_68_length_232_cov_2.857143,ESBL15,NODE_68_length_232_cov_2.857143,misc,M_64,False,False,False,2.857143,232,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_69_length_211_cov_6.750000,ESBL15,NODE_69_length_211_cov_6.750000,misc,M_65,False,False,False,6.750000,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_70_length_211_cov_2.440476,ESBL15,NODE_70_length_211_cov_2.440476,misc,M_66,False,False,False,2.440476,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_71_length_210_cov_28.024096,ESBL15,NODE_71_length_210_cov_28.024096,misc,M_67,False,False,False,28.024096,210,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_72_length_207_cov_7.162500,ESBL15,NODE_72_length_207_cov_7.162500,misc,M_68,False,False,False,7.162500,207,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_73_length_182_cov_22.018182,ESBL15,NODE_73_length_182_cov_22.018182,misc,M_69,False,False,False,22.018182,182,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_74_length_181_cov_21.740741,ESBL15,NODE_74_length_181_cov_21.740741,misc,M_70,False,False,False,21.740741,181,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_75_length_179_cov_8.442308,ESBL15,NODE_75_length_179_cov_8.442308,misc,M_71,False,False,False,8.442308,179,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_76_length_162_cov_12.942857,ESBL15,NODE_76_length_162_cov_12.942857,misc,M_72,False,False,False,12.942857,162,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_77_length_162_cov_10.314286,ESBL15,NODE_77_length_162_cov_10.314286,misc,M_73,False,False,False,10.314286,162,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_78_length_132_cov_14.000000,ESBL15,NODE_78_length_132_cov_14.000000,misc,M_74,False,False,False,14.000000,132,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_79_length_132_cov_10.800000,ESBL15,NODE_79_length_132_cov_10.800000,misc,M_75,False,False,False,10.800000,132,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_80_length_131_cov_14.250000,ESBL15,NODE_80_length_131_cov_14.250000,misc,M_76,False,False,False,14.250000,131,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_81_length_128_cov_333.000000,ESBL15,NODE_81_length_128_cov_333.000000,misc,M_77,False,False,False,333.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_82_length_128_cov_11.000000,ESBL15,NODE_82_length_128_cov_11.000000,misc,M_78,False,False,False,11.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_88503_cov_16.805660,ESBL15,NODE_17_length_88503_cov_16.805660,plasmid,P_0,True,True,False,16.805660,88503,"['blaCTX-M-1', 'IncI1']",,,,,,,,,,,,,,,,,,71739..71880,,,,,,,,,,,,,,,,,,62492..63367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_5457_cov_41.738274,ESBL15,NODE_23_length_5457_cov_41.738274,plasmid,P_1,True,False,False,41.738274,5457,"['Col(MGD2)', 'ColRNAI']",,,,,1360..1460,,,2192..2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_4861_cov_67.728771,ESBL15,NODE_24_length_4861_cov_67.728771,plasmid,P_2,True,False,False,67.728771,4861,['Col156'],,,,,,3072..3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_883112_cov_15.812918,ESBL14,NODE_1_length_883112_cov_15.812918,misc,M_0,False,True,False,15.812918,883112,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736228..737460,,,,,,,,,,
NODE_2_length_813197_cov_22.993691,ESBL14,NODE_2_length_813197_cov_22.993691,misc,M_1,False,False,False,22.993691,813197,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_618141_cov_19.179404,ESBL14,NODE_3_length_618141_cov_19.179404,misc,M_2,False,False,False,19.179404,618141,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_534426_cov_14.777928,ESBL14,NODE_4_length_534426_cov_14.777928,misc,M_3,False,False,False,14.777928,534426,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_525597_cov_19.109872,ESBL14,NODE_5_length_525597_cov_19.109872,misc,M_4,False,False,False,19.109872,525597,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_390111_cov_25.520958,ESBL14,NODE_6_length_390111_cov_25.520958,misc,M_5,False,True,False,25.520958,390111,['blaTEM-1B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386382..387242,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_384514_cov_22.776835,ESBL14,NODE_7_length_384514_cov_22.776835,misc,M_6,False,False,False,22.776835,384514,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_189544_cov_19.046342,ESBL14,NODE_8_length_189544_cov_19.046342,misc,M_7,False,False,False,19.046342,189544,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_186035_cov_18.906163,ESBL14,NODE_9_length_186035_cov_18.906163,misc,M_8,False,False,False,18.906163,186035,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_124602_cov_13.118195,ESBL14,NODE_11_length_124602_cov_13.118195,misc,M_9,False,False,False,13.118195,124602,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_108597_cov_17.980970,ESBL14,NODE_12_length_108597_cov_17.980970,misc,M_10,False,False,False,17.980970,108597,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_94551_cov_20.786707,ESBL14,NODE_13_length_94551_cov_20.786707,misc,M_11,False,False,False,20.786707,94551,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_43968_cov_14.326394,ESBL14,NODE_14_length_43968_cov_14.326394,misc,M_12,False,False,False,14.326394,43968,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_19063_cov_18.400317,ESBL14,NODE_16_length_19063_cov_18.400317,misc,M_13,False,False,False,18.400317,19063,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_13966_cov_26.487463,ESBL14,NODE_17_length_13966_cov_26.487463,misc,M_14,False,False,False,26.487463,13966,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_12035_cov_16.785186,ESBL14,NODE_18_length_12035_cov_16.785186,misc,M_15,False,False,False,16.785186,12035,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_8394_cov_22.162816,ESBL14,NODE_19_length_8394_cov_22.162816,misc,M_16,False,False,False,22.162816,8394,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_4592_cov_15.601571,ESBL14,NODE_20_length_4592_cov_15.601571,misc,M_17,False,False,False,15.601571,4592,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_4040_cov_17.699898,ESBL14,NODE_21_length_4040_cov_17.699898,misc,M_18,False,False,False,17.699898,4040,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_2355_cov_6.235637,ESBL14,NODE_22_length_2355_cov_6.235637,misc,M_19,False,False,False,6.235637,2355,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_1509_cov_1.651954,ESBL14,NODE_23_length_1509_cov_1.651954,misc,M_20,False,False,False,1.651954,1509,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_1368_cov_17.654311,ESBL14,NODE_24_length_1368_cov_17.654311,misc,M_21,False,False,False,17.654311,1368,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_1192_cov_8.905164,ESBL14,NODE_25_length_1192_cov_8.905164,misc,M_22,False,False,False,8.905164,1192,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_938_cov_5.853268,ESBL14,NODE_26_length_938_cov_5.853268,misc,M_23,False,False,False,5.853268,938,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_659_cov_2.622180,ESBL14,NODE_27_length_659_cov_2.622180,misc,M_24,False,False,False,2.622180,659,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_632_cov_2.142574,ESBL14,NODE_28_length_632_cov_2.142574,misc,M_25,False,False,False,2.142574,632,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_610_cov_6.635611,ESBL14,NODE_29_length_610_cov_6.635611,misc,M_26,False,False,False,6.635611,610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_605_cov_1.811715,ESBL14,NODE_30_length_605_cov_1.811715,misc,M_27,False,False,False,1.811715,605,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_502_cov_2.418667,ESBL14,NODE_31_length_502_cov_2.418667,misc,M_28,False,False,False,2.418667,502,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_490_cov_0.746556,ESBL14,NODE_32_length_490_cov_0.746556,misc,M_29,False,False,False,0.746556,490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_456_cov_18.337386,ESBL14,NODE_34_length_456_cov_18.337386,misc,M_30,False,False,False,18.337386,456,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_456_cov_20.969605,ESBL14,NODE_33_length_456_cov_20.969605,misc,M_31,False,False,False,20.969605,456,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_398_cov_18.250923,ESBL14,NODE_35_length_398_cov_18.250923,misc,M_32,False,False,False,18.250923,398,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_333_cov_15.878641,ESBL14,NODE_36_length_333_cov_15.878641,misc,M_33,False,False,False,15.878641,333,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_330_cov_12.443350,ESBL14,NODE_37_length_330_cov_12.443350,misc,M_34,False,False,False,12.443350,330,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_312_cov_14.967568,ESBL14,NODE_38_length_312_cov_14.967568,misc,M_35,False,False,False,14.967568,312,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_255_cov_26.156250,ESBL14,NODE_39_length_255_cov_26.156250,misc,M_36,False,False,False,26.156250,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_255_cov_7.726562,ESBL14,NODE_40_length_255_cov_7.726562,misc,M_37,False,False,False,7.726562,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_255_cov_7.335938,ESBL14,NODE_41_length_255_cov_7.335938,misc,M_38,False,False,False,7.335938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_255_cov_6.109375,ESBL14,NODE_42_length_255_cov_6.109375,misc,M_39,False,False,False,6.109375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_240_cov_35.230088,ESBL14,NODE_43_length_240_cov_35.230088,misc,M_40,False,False,False,35.230088,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_128_cov_449.000000,ESBL14,NODE_44_length_128_cov_449.000000,misc,M_41,False,False,False,449.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_147116_cov_45.330192,ESBL14,NODE_10_length_147116_cov_45.330192,plasmid,P_0,True,True,False,45.330192,147116,"['IncFIB(AP001918)', 'IncFII', 'IncFIC(FII)', 'IncFIA', 'blaCTX-M-14']",,,,,,,,,,55843..56205,46793..47474,,,896..1193,112406..112666,,,,,,,,,,,,,,,,,,,,,,118068..118943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_33951_cov_7.011300,ESBL14,NODE_15_length_33951_cov_7.011300,plasmid,P_1,True,False,False,7.011300,33951,"['IncX4', 'Col(MG828)']",,,,3491..3643,,,,,,,,,,,,,,,,,,,,2059..2770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1645617_cov_18.476421,ESBL13,NODE_1_length_1645617_cov_18.476421,chromosome,C_0,False,False,False,18.476421,1645617,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_1415074_cov_23.222070,ESBL13,NODE_2_length_1415074_cov_23.222070,chromosome,C_1,False,True,False,23.222070,1415074,['tet(34)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319784..320139,,,
NODE_3_length_810363_cov_17.972005,ESBL13,NODE_3_length_810363_cov_17.972005,misc,M_0,False,True,False,17.972005,810363,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495020..496252,,,,,,,,,,
NODE_4_length_472959_cov_22.660469,ESBL13,NODE_4_length_472959_cov_22.660469,misc,M_1,False,False,False,22.660469,472959,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_323300_cov_15.672887,ESBL13,NODE_5_length_323300_cov_15.672887,misc,M_2,False,False,False,15.672887,323300,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
