,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA2,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-101,blaCTX-M-116,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-156,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-104,blaTEM-105,blaTEM-141,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_42_length_30382_cov_24.618774,ESBL22,NODE_42_length_30382_cov_24.618774,misc,M_41,False,False,False,24.618774,30382,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_30045_cov_32.227154,ESBL22,NODE_43_length_30045_cov_32.227154,misc,M_42,False,False,False,32.227154,30045,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_29931_cov_20.473158,ESBL22,NODE_44_length_29931_cov_20.473158,misc,M_43,False,False,False,20.473158,29931,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_28327_cov_21.804255,ESBL22,NODE_45_length_28327_cov_21.804255,misc,M_44,False,False,False,21.804255,28327,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_28075_cov_24.428796,ESBL22,NODE_46_length_28075_cov_24.428796,misc,M_45,False,False,False,24.428796,28075,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_27062_cov_26.983293,ESBL22,NODE_47_length_27062_cov_26.983293,misc,M_46,False,False,False,26.983293,27062,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_25850_cov_24.755200,ESBL22,NODE_48_length_25850_cov_24.755200,misc,M_47,False,False,False,24.755200,25850,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_25600_cov_30.414400,ESBL22,NODE_49_length_25600_cov_30.414400,misc,M_48,False,False,False,30.414400,25600,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_50_length_24947_cov_27.915391,ESBL22,NODE_50_length_24947_cov_27.915391,misc,M_49,False,False,False,27.915391,24947,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_51_length_24352_cov_24.671373,ESBL22,NODE_51_length_24352_cov_24.671373,misc,M_50,False,False,False,24.671373,24352,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_52_length_23521_cov_23.733222,ESBL22,NODE_52_length_23521_cov_23.733222,misc,M_51,False,False,False,23.733222,23521,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_54_length_19501_cov_18.443429,ESBL22,NODE_54_length_19501_cov_18.443429,misc,M_52,False,False,False,18.443429,19501,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_55_length_16147_cov_23.112547,ESBL22,NODE_55_length_16147_cov_23.112547,misc,M_53,False,False,False,23.112547,16147,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_56_length_14775_cov_20.577075,ESBL22,NODE_56_length_14775_cov_20.577075,misc,M_54,False,False,False,20.577075,14775,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_57_length_13947_cov_22.001447,ESBL22,NODE_57_length_13947_cov_22.001447,misc,M_55,False,False,False,22.001447,13947,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_58_length_12710_cov_30.112453,ESBL22,NODE_58_length_12710_cov_30.112453,misc,M_56,False,False,False,30.112453,12710,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_59_length_11765_cov_33.994844,ESBL22,NODE_59_length_11765_cov_33.994844,misc,M_57,False,False,False,33.994844,11765,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_60_length_10776_cov_20.820922,ESBL22,NODE_60_length_10776_cov_20.820922,misc,M_58,False,False,False,20.820922,10776,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_62_length_10219_cov_32.763179,ESBL22,NODE_62_length_10219_cov_32.763179,misc,M_59,False,True,False,32.763179,10219,"[""ant(3'')-Ia"", 'dfrA17', 'aadA5', 'mph(A)', 'sul1']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7798..8586,,9209..9375,,,,,,,,,,,,,,,,,,,,,,,,,,,8717..9190,,,,,196..1117,,6412..7278,,,,,,
NODE_63_length_9683_cov_25.426643,ESBL22,NODE_63_length_9683_cov_25.426643,misc,M_60,False,False,False,25.426643,9683,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_64_length_9112_cov_20.959711,ESBL22,NODE_64_length_9112_cov_20.959711,misc,M_61,False,False,False,20.959711,9112,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_65_length_8577_cov_20.060118,ESBL22,NODE_65_length_8577_cov_20.060118,misc,M_62,False,False,False,20.060118,8577,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_66_length_8355_cov_23.642319,ESBL22,NODE_66_length_8355_cov_23.642319,misc,M_63,False,False,False,23.642319,8355,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_68_length_7500_cov_25.665808,ESBL22,NODE_68_length_7500_cov_25.665808,misc,M_64,False,False,False,25.665808,7500,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_69_length_6642_cov_20.037606,ESBL22,NODE_69_length_6642_cov_20.037606,misc,M_65,False,False,False,20.037606,6642,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_70_length_6004_cov_17.521014,ESBL22,NODE_70_length_6004_cov_17.521014,misc,M_66,False,False,False,17.521014,6004,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_71_length_5867_cov_29.585192,ESBL22,NODE_71_length_5867_cov_29.585192,misc,M_67,False,True,False,29.585192,5867,"[""aph(3'')-Ib"", 'tet(A)', 'sul2']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580..4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4444..5259,,,519..1765,,
NODE_72_length_5761_cov_25.363330,ESBL22,NODE_72_length_5761_cov_25.363330,misc,M_68,False,False,False,25.363330,5761,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_75_length_4781_cov_16.866996,ESBL22,NODE_75_length_4781_cov_16.866996,misc,M_69,False,False,False,16.866996,4781,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_76_length_4610_cov_22.877091,ESBL22,NODE_76_length_4610_cov_22.877091,misc,M_70,False,False,False,22.877091,4610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_77_length_4369_cov_25.806931,ESBL22,NODE_77_length_4369_cov_25.806931,misc,M_71,False,False,False,25.806931,4369,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_78_length_3717_cov_22.649861,ESBL22,NODE_78_length_3717_cov_22.649861,misc,M_72,False,False,False,22.649861,3717,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_79_length_3161_cov_7.144034,ESBL22,NODE_79_length_3161_cov_7.144034,misc,M_73,False,False,False,7.144034,3161,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_80_length_3127_cov_211.245000,ESBL22,NODE_80_length_3127_cov_211.245000,misc,M_74,False,False,False,211.245000,3127,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_81_length_2849_cov_41.173402,ESBL22,NODE_81_length_2849_cov_41.173402,misc,M_75,False,False,False,41.173402,2849,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_82_length_2581_cov_105.550530,ESBL22,NODE_82_length_2581_cov_105.550530,misc,M_76,False,False,False,105.550530,2581,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_83_length_2532_cov_216.842827,ESBL22,NODE_83_length_2532_cov_216.842827,misc,M_77,False,False,False,216.842827,2532,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_84_length_2418_cov_4.451331,ESBL22,NODE_84_length_2418_cov_4.451331,misc,M_78,False,False,False,4.451331,2418,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_85_length_2001_cov_2.370331,ESBL22,NODE_85_length_2001_cov_2.370331,misc,M_79,False,False,False,2.370331,2001,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_86_length_1893_cov_243.056059,ESBL22,NODE_86_length_1893_cov_243.056059,misc,M_80,False,False,False,243.056059,1893,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_87_length_1685_cov_28.247112,ESBL22,NODE_87_length_1685_cov_28.247112,misc,M_81,False,False,False,28.247112,1685,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_88_length_1653_cov_5.256225,ESBL22,NODE_88_length_1653_cov_5.256225,misc,M_82,False,False,False,5.256225,1653,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_89_length_1530_cov_85.909480,ESBL22,NODE_89_length_1530_cov_85.909480,misc,M_83,False,False,False,85.909480,1530,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_90_length_1513_cov_26.600610,ESBL22,NODE_90_length_1513_cov_26.600610,misc,M_84,False,True,False,26.600610,1513,['blaCTX-M-27'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391..1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_91_length_1443_cov_83.738602,ESBL22,NODE_91_length_1443_cov_83.738602,misc,M_85,False,False,False,83.738602,1443,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_92_length_1350_cov_7.404742,ESBL22,NODE_92_length_1350_cov_7.404742,misc,M_86,False,False,False,7.404742,1350,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_93_length_1259_cov_12.302309,ESBL22,NODE_93_length_1259_cov_12.302309,misc,M_87,False,False,False,12.302309,1259,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_94_length_894_cov_65.398957,ESBL22,NODE_94_length_894_cov_65.398957,misc,M_88,False,False,False,65.398957,894,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_95_length_830_cov_47.004267,ESBL22,NODE_95_length_830_cov_47.004267,misc,M_89,False,False,False,47.004267,830,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_96_length_798_cov_160.921013,ESBL22,NODE_96_length_798_cov_160.921013,misc,M_90,False,False,False,160.921013,798,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_97_length_758_cov_67.508716,ESBL22,NODE_97_length_758_cov_67.508716,misc,M_91,False,False,False,67.508716,758,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_98_length_740_cov_80.725938,ESBL22,NODE_98_length_740_cov_80.725938,misc,M_92,False,False,False,80.725938,740,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_99_length_611_cov_55.535124,ESBL22,NODE_99_length_611_cov_55.535124,misc,M_93,False,False,False,55.535124,611,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_100_length_520_cov_20.259542,ESBL22,NODE_100_length_520_cov_20.259542,misc,M_94,False,False,False,20.259542,520,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_101_length_495_cov_27.415761,ESBL22,NODE_101_length_495_cov_27.415761,misc,M_95,False,False,False,27.415761,495,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_102_length_467_cov_26.747059,ESBL22,NODE_102_length_467_cov_26.747059,misc,M_96,False,False,False,26.747059,467,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_103_length_451_cov_48.759259,ESBL22,NODE_103_length_451_cov_48.759259,misc,M_97,False,False,False,48.759259,451,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_104_length_439_cov_35.535256,ESBL22,NODE_104_length_439_cov_35.535256,misc,M_98,False,False,False,35.535256,439,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_105_length_435_cov_31.675325,ESBL22,NODE_105_length_435_cov_31.675325,misc,M_99,False,False,False,31.675325,435,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_106_length_415_cov_256.802083,ESBL22,NODE_106_length_415_cov_256.802083,misc,M_100,False,False,False,256.802083,415,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_107_length_409_cov_175.365248,ESBL22,NODE_107_length_409_cov_175.365248,misc,M_101,False,False,False,175.365248,409,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_108_length_374_cov_43.165992,ESBL22,NODE_108_length_374_cov_43.165992,misc,M_102,False,False,False,43.165992,374,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_109_length_365_cov_40.722689,ESBL22,NODE_109_length_365_cov_40.722689,misc,M_103,False,False,False,40.722689,365,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_110_length_362_cov_25.693617,ESBL22,NODE_110_length_362_cov_25.693617,misc,M_104,False,False,False,25.693617,362,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_111_length_354_cov_32.889868,ESBL22,NODE_111_length_354_cov_32.889868,misc,M_105,False,False,False,32.889868,354,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_112_length_332_cov_24.112195,ESBL22,NODE_112_length_332_cov_24.112195,misc,M_106,False,False,False,24.112195,332,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_113_length_332_cov_16.439024,ESBL22,NODE_113_length_332_cov_16.439024,misc,M_107,False,False,False,16.439024,332,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_114_length_330_cov_48.793103,ESBL22,NODE_114_length_330_cov_48.793103,misc,M_108,False,False,False,48.793103,330,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_115_length_276_cov_46.805369,ESBL22,NODE_115_length_276_cov_46.805369,misc,M_109,False,False,False,46.805369,276,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_116_length_274_cov_15.108844,ESBL22,NODE_116_length_274_cov_15.108844,misc,M_110,False,False,False,15.108844,274,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_117_length_266_cov_99.762590,ESBL22,NODE_117_length_266_cov_99.762590,misc,M_111,False,False,False,99.762590,266,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_118_length_266_cov_74.798561,ESBL22,NODE_118_length_266_cov_74.798561,misc,M_112,False,False,False,74.798561,266,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_126_length_255_cov_20.734375,ESBL22,NODE_126_length_255_cov_20.734375,misc,M_113,False,False,False,20.734375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_127_length_255_cov_17.203125,ESBL22,NODE_127_length_255_cov_17.203125,misc,M_114,False,False,False,17.203125,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_128_length_255_cov_15.234375,ESBL22,NODE_128_length_255_cov_15.234375,misc,M_115,False,False,False,15.234375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_124_length_255_cov_25.359375,ESBL22,NODE_124_length_255_cov_25.359375,misc,M_116,False,False,False,25.359375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_123_length_255_cov_26.296875,ESBL22,NODE_123_length_255_cov_26.296875,misc,M_117,False,False,False,26.296875,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_122_length_255_cov_30.929688,ESBL22,NODE_122_length_255_cov_30.929688,misc,M_118,False,False,False,30.929688,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_125_length_255_cov_22.343750,ESBL22,NODE_125_length_255_cov_22.343750,misc,M_119,False,False,False,22.343750,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_121_length_255_cov_31.609375,ESBL22,NODE_121_length_255_cov_31.609375,misc,M_120,False,False,False,31.609375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_119_length_255_cov_53.601562,ESBL22,NODE_119_length_255_cov_53.601562,misc,M_121,False,False,False,53.601562,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_120_length_255_cov_32.968750,ESBL22,NODE_120_length_255_cov_32.968750,misc,M_122,False,False,False,32.968750,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_129_length_254_cov_70.204724,ESBL22,NODE_129_length_254_cov_70.204724,misc,M_123,False,False,False,70.204724,254,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_130_length_254_cov_1.496063,ESBL22,NODE_130_length_254_cov_1.496063,misc,M_124,False,False,False,1.496063,254,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_131_length_254_cov_1.078740,ESBL22,NODE_131_length_254_cov_1.078740,misc,M_125,False,False,False,1.078740,254,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_132_length_253_cov_1.000000,ESBL22,NODE_132_length_253_cov_1.000000,misc,M_126,False,False,False,1.000000,253,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_133_length_252_cov_1.000000,ESBL22,NODE_133_length_252_cov_1.000000,misc,M_127,False,False,False,1.000000,252,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_134_length_251_cov_20.548387,ESBL22,NODE_134_length_251_cov_20.548387,misc,M_128,False,False,False,20.548387,251,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_135_length_250_cov_1.243902,ESBL22,NODE_135_length_250_cov_1.243902,misc,M_129,False,False,False,1.243902,250,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_136_length_250_cov_1.000000,ESBL22,NODE_136_length_250_cov_1.000000,misc,M_130,False,False,False,1.000000,250,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_137_length_249_cov_1.196721,ESBL22,NODE_137_length_249_cov_1.196721,misc,M_131,False,False,False,1.196721,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_138_length_249_cov_1.000000,ESBL22,NODE_138_length_249_cov_1.000000,misc,M_132,False,False,False,1.000000,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_139_length_249_cov_1.000000,ESBL22,NODE_139_length_249_cov_1.000000,misc,M_133,False,False,False,1.000000,249,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_140_length_248_cov_1.115702,ESBL22,NODE_140_length_248_cov_1.115702,misc,M_134,False,False,False,1.115702,248,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_141_length_245_cov_1.000000,ESBL22,NODE_141_length_245_cov_1.000000,misc,M_135,False,False,False,1.000000,245,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_142_length_243_cov_1.120690,ESBL22,NODE_142_length_243_cov_1.120690,misc,M_136,False,False,False,1.120690,243,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
